word,series_frequency,english_frequency,vocabulary_level
supposed,4,14497557,B2
happening,3,13986796,B2
believed,3,13851733,B2
civilization,3,7602020,B2
expecting,2,4908583,B2
trace,2,15186073,B2
marveled,2,146823,B2
unplugged,2,1125423,B2
sooner,2,5301082,B2
telling,2,14181895,B2
dodge,2,14930314,B2
sewer,2,5855245,B2
reinsert,2,75990,B2
miracle,2,8241197,B2
