word,series_frequency,english_frequency,vocabulary_level
collapsed,3,2427732,B2
panic,3,6649224,B2
someplace,3,598811,B2
supposed,3,14497557,B2
grounded,3,3739928,B2
depression,3,15861026,B2
mobster,3,364813,B2
eggplant,2,982167,B2
tellin,2,211953,B2
younger,2,11985957,B2
plaza,2,14274314,B2
decorating,2,8411562,B2
confess,2,2158634,B2
hollywood,2,19940442,B2
