word,series_frequency,english_frequency,vocabulary_level
ahem,16,635512,B2
rust,9,3686669,B2
danny,3,7678894,B2
sheriff,2,6292962,B2
investigator,2,12634943,B2
canvass,2,374883,B2
wrist,2,6941867,B2
reflection,2,13480783,B2
briefing,2,9184832,B2
crown,2,18024012,B2
figured,2,5390310,B2
lone,2,5201946,B2
landlord,2,6935979,B2
devil,2,16939196,B2
supposed,2,14497557,B2
