word,series_frequency,english_frequency,vocabulary_level
deserter,4,251590,B2
moaning,4,907347,B2
wildling,3,0,B2
crackling,3,271532,B2
landing,3,9989426,B2
rumbling,2,432935,B2
rattling,2,423381,B2
echoing,2,598763,B2
chittering,2,34939,B2
hissing,2,251593,B2
blade,2,16974849,B2
rightful,2,707949,B2
chattering,2,237020,B2
drumming,2,948407,B2
grunting,2,146936,B2
spear,2,13564884,B2
