word,series_frequency,english_frequency,vocabulary_level
was,43,1483428678,N/A
are,22,2395433165,N/A
going,21,155862313,N/A
were,11,570712602,N/A
had,10,480345947,N/A
did,8,275450874,N/A
got,7,145268693,N/A
made,4,287369575,N/A
been,3,575087223,N/A
has,2,1046319984,N/A
said,2,315595259,N/A
