word,series_frequency,english_frequency,vocabulary_level
according,1,72553085,N/A
taking,1,70312688,N/A
sent,1,68953120,N/A
coming,1,70099649,N/A
quote,1,187732723,C1
non,1,196109547,N/A
able,1,109641322,C2
sat,1,70997818,N/A
cart,1,155715072,N/A
higher,1,82593807,N/A
auto,1,94700371,N/A
filter,1,70648255,C2
women,1,261450772,N/A
held,1,76140043,N/A
