word,series_frequency,english_frequency,vocabulary_level
umm,8,1496469,N/A
inexpressible,2,78194,N/A
unbuttoned,2,94170,N/A
shhhhh,2,0,N/A
scroll,2,10741383,N/A
naive,2,1848489,C1
