word,series_frequency,english_frequency,vocabulary_level
are,36,2395433165,N/A
was,34,1483428678,N/A
going,18,155862313,N/A
had,10,480345947,N/A
been,9,575087223,N/A
were,7,570712602,N/A
got,5,145268693,N/A
used,4,421438139,N/A
said,4,315595259,N/A
did,3,275450874,N/A
has,3,1046319984,N/A
lot,2,150766298,N/A
become,2,147957513,N/A
being,2,248842629,N/A
doe,2,321965419,N/A
