word,series_frequency,english_frequency,vocabulary_level
given,1,126028149,N/A
listing,1,275793437,N/A
status,1,129192453,C1
self,1,113959886,C1
went,1,68130142,N/A
shown,1,68755779,N/A
needed,1,76528079,N/A
registered,1,88506935,N/A
able,1,109641322,C2
called,1,106978150,N/A
asked,1,75532722,N/A
children,1,214638176,N/A
become,1,147957513,N/A
used,1,421438139,N/A
